"X","trait","beta","Aa","Ad","AaAa","AaAd","AdAd","Observed_Sum","PercentError"
2061,"Aa * Aa",10.7269870096334,10.726411538437,0,0,1.57631076085498,0.099090259696495,12.4018125589885,15.6131963975625
2062,"Aa + Aa",1.95,1.93867416040648,0,0,0,0,1.93867416040648,0.580812286847172
2063,"Aa - Aa",-1.45,-1.48037167546622,0,0,0,0,-1.48037167546622,2.09459830801517
2064,"Aa - Aa",1.45,1.48037167546622,0,0,0,0,1.48037167546622,2.09459830801517
2065,"Aa",22.75,22.483527248375,0,0,0,0,22.483527248375,1.17130879835164
2066,"Aa",0.7485,0.745850895936734,0,0,0,0,0.745850895936734,0.353921718539214
2067,"Aa / Aa",0,-5.13352015686507,0,0,0,0,-5.13352015686507,Inf
2068,"Aa / Aa",0,0.00393397649747387,0,0,0,0,0.00393397649747387,Inf
2069,"Aa * Aa",69.680212314144,68.3462740013587,0,15.9101799896227,0,0,84.2564539909814,20.9187675995049
2070,"Aa + Aa",23.4985,23.2145628715214,0,0,0,0,23.2145628715214,1.20832022673191
2071,"Aa - Aa",22.0015,21.7523931767046,0,0,0,0,21.7523931767046,1.13222654498738
2072,"Aa - Aa",-22.0015,-21.7523931767046,0,0,0,0,-21.7523931767046,1.13222654498738
2073,"Aa",1.855,2.3412570225189,0.915551169070846,0,0,0,3.25680819158975,75.5691747487734
2074,"Aa",193,174.791178583409,0,0,0,22.7640056144888,197.555184197898,2.36019906626829
2075,"Aa / Aa",0,-0.00260918932667646,0,0,0,0,-0.00260918932667646,Inf
2076,"Aa / Aa",0,2.86273648080945,0,0,0,0,2.86273648080945,Inf
2077,"Aa * Aa",8044.55316309905,8094.856794933,0,0,1045.69244385878,2385.9241859715,11526.4734247633,43.2829542060341
2078,"Aa + Aa",194.855,176.857713492544,0,0,0,27.0829465195073,203.940660012051,4.66278002209402
2079,"Aa - Aa",-191.145,-172.427515126474,0,0,0,-18.9422295189726,-191.369744645447,0.117578092781175
2080,"Aa - Aa",191.145,172.427515126474,0,0,0,18.9422295189726,191.369744645447,0.117578092781175
2081,"Aa",0.14555,0.131297549819126,0,0,0,0,0.131297549819126,9.79213341179939
2082,"Aa",1.5,1.74282264796504,0,0,0,-0.711013790520485,1.03180885744455,31.2127428370297
2083,"Aa / Aa",0,0.00224331238239712,0,0,0,0,0.00224331238239712,Inf
2084,"Aa / Aa",0,-2.24683487813637,0,0,0,0,-2.24683487813637,Inf
2085,"Aa * Aa",6.80750560680945,6.50030036655249,0,0,0,0,6.50030036655249,4.51274311033496
2086,"Aa + Aa",1.64555,1.86943616131668,0,0,0,0,1.86943616131668,13.6055520231339
2087,"Aa - Aa",-1.35445,-1.61443492078852,0,0,0,0.858995558043218,-0.755439362745302,44.2253783642584
2088,"Aa - Aa",1.35445,1.61443492078852,0,0,0,-0.858995558043218,0.755439362745302,44.2253783642584
2089,"Aa",24.1,24.2847627008213,0,0,0,0,24.2847627008213,0.766650210876759
2090,"Aa",1.19,1.20886743345718,0,0,0,0,1.20886743345718,1.58549860984707
2091,"Aa / Aa",0,-1.62079413838715,0,0,0,0,-1.62079413838715,Inf
2092,"Aa / Aa",0,0.0019238724822373,0,0,0,-0.000937758328686478,0.000986114153550822,Inf
2093,"Aa * Aa",372.480110399155,356.738253790075,0,0,0,0,356.738253790075,4.22622743324759
2094,"Aa + Aa",25.29,25.5589930875187,0,0,0,0,25.5589930875187,1.06363419343101
2095,"Aa - Aa",22.91,23.0167014510754,0,0,0,0,23.0167014510754,0.465741820494974
2096,"Aa - Aa",-22.91,-23.0167014510754,0,0,0,0,-23.0167014510754,0.465741820494974
2097,"Aa",12.465,12.3901882015996,0,0,0,0,12.3901882015996,0.600174876858407
2098,"Aa",0.0514999999999999,0.0512485610965793,0.023414942528406,0,0,0,0.0746635036249853,44.9776769417193
2099,"Aa / Aa",0,8.82418504174591,0,0,0,0,8.82418504174591,Inf
2100,"Aa / Aa",0,-0.00159997959139379,0,0,0,0,-0.00159997959139379,Inf
2101,"Aa * Aa",16.1098055563051,15.8142574280355,0,0,0,0,15.8142574280355,1.83458532281247
2102,"Aa + Aa",12.5165,12.4409437674773,0,0,0,0,12.4409437674773,0.603653038171217
2103,"Aa - Aa",12.4135,12.3394430692281,0,0,0,0,12.3394430692281,0.596583806113514
2104,"Aa - Aa",-12.4135,-12.3394430692281,0,0,0,0,-12.3394430692281,0.596583806113514
2105,"Aa",2.125,1.91128812647937,0,0,0.38271249406347,0,2.29400062054284,7.95297037848658
2106,"Aa",1.0885,1.08474904671751,0,0,-0.186881796258246,0,0.897867250459264,17.5133440092546
2107,"Aa / Aa",0,-2.23360063722546,0,0,0,0,-2.23360063722546,Inf
2108,"Aa / Aa",0,0.0735583155520425,0,0,0,0,0.0735583155520425,Inf
2109,"Aa * Aa",14.7826815314213,14.5908249797996,0,2.02164718972858,0,0,16.6124721695282,12.3779345054385
2110,"Aa + Aa",3.2135,3.01620855946189,0,0,0,0,3.01620855946189,6.1394566839306
2111,"Aa - Aa",1.0365,0.826503052296618,0,0,0.568806697570157,0,1.39530974986678,34.6174384820815
2112,"Aa - Aa",-1.0365,-0.826503052296618,0,0,-0.568806697570157,0,-1.39530974986678,34.6174384820815
2113,"Aa",0.5255,0.610279300037383,0,0,0,0,0.610279300037383,16.1330732706723
2114,"Aa",412.5,406.798705536272,0,0,0,0,406.798705536272,1.38213199120679
2115,"Aa / Aa",0,-0.00360138759419821,0,0.000996318696393906,0,0,-0.0026050688978043,Inf
2116,"Aa / Aa",0,35.2757619790212,0,-1.27313927983646,1.47808834153555,0,35.4807110407203,Inf
2117,"Aa * Aa",4619.69420830006,4619.73406115975,0,-227.676727870263,-702.183914394288,0,3689.8734188952,20.1273233136142
2118,"Aa + Aa",413.0255,407.455802914902,0,0,0,0,407.455802914902,1.3485116742424
2119,"Aa - Aa",-411.9745,-406.141807790511,0,0,0,0,-406.141807790511,1.41578962035004
2120,"Aa - Aa",411.9745,406.141807790511,0,0,0,0,406.141807790511,1.41578962035004
2121,"Aa",27.0505,27.1581742772666,0,0,0,0,27.1581742772666,0.398049120225505
2122,"Aa",166.9,113.106697917606,0,0,238.329736635755,0,351.436434553361,110.567066838443
2123,"Aa / Aa",0,0.0156183358561459,0,0,0,0,0.0156183358561459,Inf
2124,"Aa / Aa",0,80.8110507520325,115.445677000796,0,0,0,196.256727752829,Inf
2125,"Aa * Aa",47330.353911946,47602.8072285647,0,0,0,0,47602.8072285647,0.575641832566008
2126,"Aa + Aa",193.9505,140.194196543455,0,0,239.948223981319,0,380.142420524774,95.9997115371056
2127,"Aa - Aa",-139.8495,-86.0206266664287,0,0,-236.693252108048,0,-322.713878774477,130.757978236945
2128,"Aa - Aa",139.8495,86.0206266664287,0,0,236.693252108048,0,322.713878774477,130.757978236945
2129,"Aa",0.2515,0.350541263597905,0,0,-0.451009821084465,-0.245112591428814,-0.345581148915374,237.408011497167
2130,"Aa",30.39286,30.3849010844068,0,-3.35139123902076,0,0,27.033509845386,11.0530899514358
2131,"Aa / Aa",0,-0.031266850954994,0,0.0108372246754398,0,0,-0.0204296262795542,Inf
2132,"Aa / Aa",0,5.65793578722264,1.30490814282896,0,0,0,6.9628439300516,Inf
2133,"Aa * Aa",163.047892724612,157.857569237317,0,0,0,0,157.857569237317,3.18331221616061
2134,"Aa + Aa",30.64436,30.6877387645909,0,-3.20078126048297,0,0,27.4869575041079,10.3033722874032
2135,"Aa - Aa",-30.14136,-30.0800313030103,0,3.34793350439026,0,0,-26.73209779862,11.3109103284655
2136,"Aa - Aa",30.14136,30.0800313030103,0,-3.34793350439026,0,0,26.73209779862,11.3109103284655
2137,"Aa",15.845235,15.6451348787269,-2.49406048992776,0,-3.16742881344695,0,9.98364557535219,36.9927579152206
2138,"Aa",0.4781,0.48579930759551,0,0,0,0,0.48579930759551,1.61039690347416
2139,"Aa / Aa",0,-20.3703216786029,-15.8728381398787,0,0,0,-36.2431598184816,Inf
2140,"Aa / Aa",0,0.0052667236398551,0.00331211015504435,0,0,0,0.00857883379489945,Inf
2141,"Aa * Aa",33.1608307668542,32.7130081776569,0,9.18793721312731,0,0,41.9009453907842,26.356742041174
2142,"Aa + Aa",16.323335,15.7755577590525,0,0,0,0,15.7755577590525,3.35579243425133
2143,"Aa - Aa",15.367135,15.1894217692303,-2.580551002356,0,-3.31903164276183,0,9.28983912411247,39.5473578899875
2144,"Aa - Aa",-15.367135,-15.1894217692303,2.580551002356,0,3.31903164276183,0,-9.28983912411247,39.5473578899875
2145,"Aa",2.85,2.87408170976393,0,0,0,0,2.87408170976393,0.8449722724186
2146,"Aa",0.162,0.162553071265461,0,0,0,0,0.162553071265461,0.341402015716668
2147,"Aa / Aa",0,1.47406602657445,0,0,0,0,1.47406602657445,Inf
2148,"Aa / Aa",0,-0.0118374962844882,0,0,0,0,-0.0118374962844882,Inf
2149,"Aa * Aa",3.31396460357457,3.35162387081477,0,0,0,0,3.35162387081477,1.1363810947039
2150,"Aa + Aa",3.012,3.02517657952137,0,0,0,0,3.02517657952137,0.437469439620521
2151,"Aa - Aa",2.688,2.71832394026318,0,0,0,0,2.71832394026318,1.12812277764806
2152,"Aa - Aa",-2.688,-2.71832394026318,0,0,0,0,-2.71832394026318,1.12812277764806
2153,"Aa",23,23.5038954506493,0,-1.60646585268517,0,0,21.8974295979641,4.79378435667769
2154,"Aa",0.2098654605,0.216364981825349,0,0,0,0,0.216364981825349,3.09699428856184
2155,"Aa / Aa",0,4.90509323074316,0,0,0,0,4.90509323074316,Inf
2156,"Aa / Aa",0,-0.00115391337594428,0,0,0,0,-0.00115391337594428,Inf
2157,"Aa * Aa",27.1447112224919,27.2825231600127,0,3.17274051555124,0,0,30.4552636755639,12.1959391129162
2158,"Aa + Aa",23.2098654605,23.7205713709392,0,-1.58797573991769,0,0,22.1325956310215,4.64143073690736
2159,"Aa - Aa",22.7901345395,23.2866235894242,0,-1.69568749215428,0,0,21.5909360972699,5.26191909991414
2160,"Aa - Aa",-22.7901345395,-23.2866235894242,0,1.69568749215428,0,0,-21.5909360972699,5.26191909991414
2161,"Aa",0.5028571435,0.520289913080138,0.14308985040102,0,0,0,0.663379763481158,31.9221118872617
2162,"Aa",1.35,1.31955653660959,0,0,-0.460383381676124,0,0.859173154933466,36.3575440790025
2163,"Aa / Aa",0,-0.025120538406561,0,0,0,0,-0.025120538406561,Inf
2164,"Aa / Aa",0,0.0752012467508325,0,0,0,0,0.0752012467508325,Inf
2165,"Aa * Aa",6.61968896178855,6.60409429478628,0,0,0,0,6.60409429478628,0.235580056590105
2166,"Aa + Aa",1.8528571435,1.81836901034045,0,0,0,0,1.81836901034045,1.86134874350879
2167,"Aa - Aa",-0.8471428565,-0.741736621432382,0,0,0,0,-0.741736621432382,12.4425572686887
2168,"Aa - Aa",0.8471428565,0.741736621432382,0,0,0,0,0.741736621432382,12.4425572686887
2169,"Aa",7.05,7.30451836744031,0,0,0,0,7.30451836744031,3.61018960908241
2170,"Aa",3.45,2.19118663115342,0,0,0,0,2.19118663115342,36.4873440245386
2171,"Aa / Aa",0,0.115632635452441,0,0,0,0,0.115632635452441,Inf
2172,"Aa / Aa",0,-0.327883779807731,0,0,0,-0.0821733490155952,-0.410057128823326,Inf
2173,"Aa * Aa",433.554126330233,442.517758069809,0,0,0,0,442.517758069809,2.0674769758156
2174,"Aa + Aa",10.5,9.38426018007689,0,0,0,0,9.38426018007689,10.6260935230772
2175,"Aa - Aa",3.6,4.9933463044164,0,0,0,0,4.9933463044164,38.7040640115667
2176,"Aa - Aa",-3.6,-4.9933463044164,0,0,0,0,-4.9933463044164,38.7040640115667
2177,"Aa",6.66666667,6.13633622067851,0,0,0,1.45848777352693,7.59482399420544,13.9223598561204
2178,"Aa",1.85,1.79975007288881,0,0,0,0,1.79975007288881,2.71621227628054
2179,"Aa / Aa",0,-5.09742630037752,0,0,0,0,-5.09742630037752,Inf
2180,"Aa / Aa",0,0.0510196320369104,0,-0.00582314839988487,-0.0112546237162042,0,0.0339418599208213,Inf
2181,"Aa * Aa",62.3765463853675,61.0811470241882,0,0,0,0,61.0811470241882,2.0767410769686
2182,"Aa + Aa",8.51666667,7.92678429114062,0,0,0,1.69204163391924,9.61882592505986,12.9412045553247
2183,"Aa - Aa",4.81666667,4.34939862065548,0,0,0,1.18299139757584,5.53239001823132,14.859308257495
2184,"Aa - Aa",-4.81666667,-4.34939862065548,0,0,0,-1.18299139757584,-5.53239001823132,14.859308257495
2185,"Aa",0.048,0,0,0,0,0,0,100
2186,"Aa",1.7,1.69203844394742,0,0,0,0,1.69203844394742,0.468326826622345
2187,"Aa / Aa",0,-0.297021516621886,0,0,0,0,-0.297021516621886,Inf
2188,"Aa / Aa",0,1.83283518519248,0,0,-0.122589229074655,-0.0554331031648554,1.65481285295297,Inf
2189,"Aa * Aa",1.60772889468397,1.60057240481124,0,0,0,0.070786191866807,1.67135859667805,3.95773828563207
2190,"Aa + Aa",1.748,1.71082943959312,0,0,0,0,1.71082943959312,2.12646226583981
2191,"Aa - Aa",-1.652,-1.67176552929878,0,0,0,0,-1.67176552929878,1.19646061130631
2192,"Aa - Aa",1.652,1.67176552929878,0,0,0,0,1.67176552929878,1.19646061130631
2193,"Aa",76.5,76.3954625912294,0,0,0,0,76.3954625912294,0.136650207543264
2194,"Aa",0.0485,0.0518653728032879,0,-0.0144262958299411,0,-0.0143286342457573,0.0231104427275895,52.3496026235268
2195,"Aa / Aa",0,255.626266049542,0,-50.1152175296355,0,0,205.511048519907,Inf
2196,"Aa / Aa",0,0.00419893789215979,0,0,0,0.00590824252747324,0.010107180419633,Inf
2197,"Aa * Aa",23.3756881579664,23.6456544033171,0,3.92459023380064,0,0,27.5702446371177,17.9440983760807
2198,"Aa + Aa",76.5485,76.4478243335195,0,0,0,0,76.4478243335195,0.13151879720765
2199,"Aa - Aa",76.4515,76.3431014454233,0,0,0,0,76.3431014454233,0.141787348288385
2200,"Aa - Aa",-76.4515,-76.3431014454233,0,0,0,0,-76.3431014454233,0.141787348288385
2201,"Aa",31.215,29.8188395981116,0,0,0,-4.81645430471422,25.0023852933974,19.9026580381311
2202,"Aa",3.13,3.2773816905439,0,0,0,0,3.2773816905439,4.70868020907029
2203,"Aa / Aa",0,0.496934127297745,0,0.192251697913597,0,0,0.689185825211342,Inf
2204,"Aa / Aa",0,-0.0233630807671188,0,0,0,0,-0.0233630807671188,Inf
2205,"Aa * Aa",1194.92310645589,1202.21942268308,0,0,0,0,1202.21942268308,0.610609685909462
2206,"Aa + Aa",34.345,33.0943339594266,0,0,0,-3.96695228394276,29.1273816754838,15.1917843194531
2207,"Aa - Aa",28.085,26.5697464150391,0,0,0,0,26.5697464150391,5.39524153448781
2208,"Aa - Aa",-28.085,-26.5697464150391,0,0,0,0,-26.5697464150391,5.39524153448781
2209,"Aa",14.1,13.9876066164167,0,0,0,0,13.9876066164167,0.797116195626236
2210,"Aa",0.036,0.0352230777507852,0,0,0,0,0.0352230777507852,2.15811735892998
2211,"Aa / Aa",0,18.5722636776674,0,-0.635099804767699,0,0,17.9371638728997,Inf
2212,"Aa / Aa",0,0.0664989661747403,0,0,0,0.0960484470816456,0.162547413256386,Inf
2213,"Aa * Aa",10.7260068943456,10.5958209187167,-0.429689691803803,0,0,0,10.1661312269129,5.21979589373424
2214,"Aa + Aa",14.136,14.0227467143819,0,0,0,0,14.0227467143819,0.80116925309918
2215,"Aa - Aa",14.064,13.9522109273284,0,0,0,0,13.9522109273284,0.794859731737772
2216,"Aa - Aa",-14.064,-13.9522109273284,0,0,0,0,-13.9522109273284,0.794859731737772
2217,"Aa",8.05,7.8270045820332,0,0,0,0,7.8270045820332,2.77012941573666
2218,"Aa",0.98,0.84959136306744,0,0,0,0,0.84959136306744,13.3070037686286
2219,"Aa / Aa",0,1.24110372193921,0,-0.340887254184699,0,0,0.900216467754511,Inf
2220,"Aa / Aa",0,-0.120953199359974,0,0,0,0,-0.120953199359974,Inf
2221,"Aa * Aa",45.6663729061302,46.1531324199149,-6.21491882001126,0,0,0,39.9382135999036,12.5434952278805
2222,"Aa + Aa",9.03,8.70260745001709,0,0,0,0,8.70260745001709,3.62560963436222
2223,"Aa - Aa",7.07,6.96493713689246,0,0,0,0,6.96493713689246,1.48603766771627
2224,"Aa - Aa",-7.07,-6.96493713689246,0,0,0,0,-6.96493713689246,1.48603766771627
2225,"Aa",2.8,2.9766219020619,0,0,0,0,2.9766219020619,6.30792507363929
2226,"Aa",14.1,14.0748365660429,0,0,0,0,14.0748365660429,0.178464070617734
2227,"Aa / Aa",0,0.499262870528958,0.766479864283603,0,0,0,1.26574273481256,Inf
2228,"Aa / Aa",0,2.02834037361595,0,-0.982249833137457,-0.639223969802937,0,0.406866570675556,Inf
2229,"Aa * Aa",117.471911854139,117.268634287873,0,40.9287276467787,0,0,158.197361934652,34.6682448916641
2230,"Aa + Aa",16.9,17.0480714773188,0,0,0,0,17.0480714773188,0.876162587685214
2231,"Aa - Aa",-11.3,-11.1297334191368,0,0,0,-0.403476878369386,-11.5332102975062,2.06380794253261
2232,"Aa - Aa",11.3,11.1297334191368,0,0,0,0.403476878369386,11.5332102975062,2.06380794253261
2233,"Aa",0.125,0.0892351066721081,0,0,0,0,0.0892351066721081,28.6119146623135
2234,"Aa",88.13,90.0524247120245,0,0,-11.2310561220503,0,78.8213685899742,10.5623867128399
2235,"Aa / Aa",0,-0.0116697174574075,0,0,0,0,-0.0116697174574075,Inf
2236,"Aa / Aa",0,30.5694151597245,0,0,0,0,30.5694151597245,Inf
2237,"Aa * Aa",269.325172955047,266.1216570131,0,0,-47.3083441906563,0,218.813312822444,18.7549717608588
2238,"Aa + Aa",88.255,90.1966305486775,0,0,-11.5849104937608,0,78.6117200549167,10.9266103281211
2239,"Aa - Aa",-88.005,-89.9057846635924,0,0,10.8514108352955,0,-79.0543738282969,10.1705882298768
2240,"Aa - Aa",88.005,89.9057846635924,0,0,-10.8514108352955,0,79.0543738282969,10.1705882298768
2241,"Aa",0.475,0.458604329001598,0,0,0,0,0.458604329001598,3.4517202101899
2242,"Aa",8.275,8.88888807063917,0,0,0,0,8.88888807063917,7.41858695636459
2243,"Aa / Aa",0,-0.00927559462692976,0,0,0,0,-0.00927559462692976,Inf
2244,"Aa / Aa",0,1.21711033252521,0,0,0,0,1.21711033252521,Inf
2245,"Aa * Aa",44.6224759673279,44.5935309047427,0,0,0,-2.00310303814326,42.5904278665994,4.55386676036602
2246,"Aa + Aa",8.75,9.33565276897119,0,0,0,0,9.33565276897119,6.69317450252789
2247,"Aa - Aa",-7.8,-8.44356043451429,0,0,0,0,-8.44356043451429,8.25077480146525
2248,"Aa - Aa",7.8,8.44356043451429,0,0,0,0,8.44356043451429,8.25077480146525
2249,"Aa",7.05,7.27283738973629,-0.276811252905079,0,-0.438155733111207,0,6.55787040372,6.98056164936164
2250,"Aa",7.05,7.24360387056795,0,0,0,0,7.24360387056795,2.7461541924532
2251,"Aa / Aa",0,-0.0802843272139984,0,0,0,0,-0.0802843272139984,Inf
2252,"Aa / Aa",0,0.0354155154711981,0,0,0,0,0.0354155154711981,Inf
2253,"Aa * Aa",420.142806663709,422.64358678663,0,48.415749017536,0,0,471.059335804166,12.1188625231448
2254,"Aa + Aa",14.1,14.3535855764002,0,0,0,0,14.3535855764002,1.79847926524964
2255,"Aa - Aa",0,0,0,0,-2.18904656831526,0,-2.18904656831526,Inf
2256,"Aa - Aa",0,0,0,0,2.18904656831526,0,2.18904656831526,Inf
2257,"Aa",13.9,14.5675385527955,0,0,0,0,14.5675385527955,4.80243563162231
2258,"Aa",15.033,14.8518299645589,0,0,0,0,14.8518299645589,1.20514890867491
2259,"Aa / Aa",0,0.0198613435916221,0,0,0,0,0.0198613435916221,Inf
2260,"Aa / Aa",0,0,0,0,0,0,0,NA
2261,"Aa * Aa",3081.97214186031,3070.56541933049,0,507.023106915997,0,0,3577.58852624649,16.0811442016156
2262,"Aa + Aa",28.933,29.8370226097513,0,2.91447227771145,0,0,32.7514948874627,13.1977150225098
2263,"Aa - Aa",-1.133,0,0,0,0,0,0,100
2264,"Aa - Aa",1.133,0,0,0,0,0,0,100
2265,"Aa",0.2942085495,0.294956671324031,0,0,0,0,0.294956671324031,0.254282829408717
2266,"Aa",59.15,59.3324618152851,0,0,0,0,59.3324618152851,0.308473060498904
2267,"Aa / Aa",0,0,0,0,0,0,0,NA
2268,"Aa / Aa",0,0,0,0,0,0,0,NA
2269,"Aa * Aa",18.5561589541024,15.8072839750148,0,17.3589324811444,0,0,33.1662164561592,78.7342765180765
2270,"Aa + Aa",59.4442085495,59.6267652320937,0,0,0,0,59.6267652320937,0.307105918386799
2271,"Aa - Aa",-58.8557914505,-59.0381553056417,0,0,0,0,-59.0381553056417,0.309848615824115
2272,"Aa - Aa",58.8557914505,59.0381553056417,0,0,0,0,59.0381553056417,0.309848615824115
2273,"Aa",10.25,9.4320150608648,0,0,0,-1.99434686938436,7.43766819148044,27.4373834977518
2274,"Aa",18.55,17.4094090217205,0,0,0,0,17.4094090217205,6.14873842738276
2275,"Aa / Aa",0,0.00674067558399923,0,0,0,-0.0333755580147262,-0.026634882430727,Inf
2276,"Aa / Aa",0,-0.0352319303961515,0,0,0,0.116974757675633,0.0817428272794815,Inf
2277,"Aa * Aa",1272.11967804889,1281.28619720876,-247.029795206997,0,0,0,1034.25640200176,18.6981838384852
2278,"Aa + Aa",28.8,26.8330966150061,0,0,0,0,26.8330966150061,6.82952564233994
2279,"Aa - Aa",-8.3,-8.10893941036003,0,0,0,-2.55374097673456,-10.6626803870946,28.4660287601758
2280,"Aa - Aa",8.3,8.10893941036003,0,0,0,2.55374097673456,10.6626803870946,28.4660287601758
2281,"Aa",4.8,4.83012544575707,0,0,0,0,4.83012544575707,0.627613453272298
2282,"Aa",100.835,99.1479105035217,0,0,0,0,99.1479105035217,1.67311895321892
2283,"Aa / Aa",0,-0.00354704404777043,0,0,0,0,-0.00354704404777043,Inf
2284,"Aa / Aa",0,0.788666204871554,0,0,0,0,0.788666204871554,Inf
2285,"Aa * Aa",1998.83408218742,1971.12204682957,0,611.678018724268,0,0,2582.80006555384,29.2153305054392
2286,"Aa + Aa",105.635,104.142568710383,0,0,0,0,104.142568710383,1.41281894222275
2287,"Aa - Aa",-96.035,-94.8632774621172,0,-6.78750800393112,0,0,-101.650785466048,5.84764457338296
2288,"Aa - Aa",96.035,94.8632774621172,0,6.78750800393112,0,0,101.650785466048,5.84764457338296
2289,"Aa",0.731000000000001,0.622392450858999,0,0,0,0,0.622392450858999,14.8573938633381
2290,"Aa",0.0215,0.0215425162004627,0,0,0,0,0.0215425162004627,0.19774976959396
2291,"Aa / Aa",0,497.496822735711,0,0,334.473267315448,976.213817873709,1808.18390792487,Inf
2292,"Aa / Aa",0,0.00237350195762956,0,-0.00018289370667893,0,0,0.00219060825095063,Inf
2293,"Aa * Aa",0.198236418246429,0.197293679241556,-0.0106345834087749,0,0,0,0.186659095832781,5.84015919782009
2294,"Aa + Aa",0.752500000000001,0.64395635274061,0,0,0,0,0.64395635274061,14.4244049514141
2295,"Aa - Aa",0.709500000000001,0.600828546952767,0,0,0,0,0.600828546952767,15.3166248128589
2296,"Aa - Aa",-0.709500000000001,-0.600828546952767,0,0,0,0,-0.600828546952767,15.3166248128589
2297,"Aa",11,11.4877220603742,0,0,0,0,11.4877220603742,4.43383691249272
2298,"Aa",46.5,46.5077209350617,0,0,0,0,46.5077209350617,0.016604161423007
2299,"Aa / Aa",0,0,0.854196867604542,0,0,0,0.854196867604542,Inf
2300,"Aa / Aa",0,1.1936935443639,0,-0.375042090050105,0,0,0.818651454313795,Inf
2301,"Aa * Aa",1901.49228552238,1902.05834864116,0,524.414175872559,0,0,2426.47252451372,27.6088545290688
2302,"Aa + Aa",57.5,58.0175516605874,0,0,0,0,58.0175516605874,0.900089844499828
2303,"Aa - Aa",-35.5,-35.0422685162081,0,0,0,0,-35.0422685162081,1.28938446138564
2304,"Aa - Aa",35.5,35.0422685162081,0,0,0,0,35.0422685162081,1.28938446138564
2305,"Aa",0.65,0.618978404702466,0,0,0,0,0.618978404702466,4.77255312269754
2306,"Aa",13.38,13.4713991294038,0,0,0,0,13.4713991294038,0.683102611388631
2307,"Aa / Aa",0,-0.0669209817406893,0,0,0,0,-0.0669209817406893,Inf
2308,"Aa / Aa",0,3.13180254574171,0.52739773512574,0,0,0,3.65920028086745,Inf
2309,"Aa * Aa",54.075293988084,53.7181430935437,0,8.67098088842356,0,0,62.3891239819673,15.3745442340365
2310,"Aa + Aa",14.03,14.0728306503297,0,0,0,0,14.0728306503297,0.30527904725374
2311,"Aa - Aa",-12.73,-12.8736019206485,0,0,0,0,-12.8736019206485,1.12805907815004
2312,"Aa - Aa",12.73,12.8736019206485,0,0,0,0,12.8736019206485,1.12805907815004
2313,"Aa",6.66666667,6.55720687417659,0,0,0,0,6.55720687417659,1.6418969365302
2314,"Aa",0.0215,0.0215189423879022,0,0,0,0,0.0215189423879022,0.0881041297776786
2315,"Aa / Aa",0,1492.88700380097,0,0,0,2422.77511317434,3915.66211697531,Inf
2316,"Aa / Aa",0,0.000709145969014926,0,-0.00017458128935331,0,0,0.000534564679661616,Inf
2317,"Aa * Aa",0.68430647967219,0.675002082212001,0,0.141271450832609,0,0,0.81627353304461,19.2847879265497
