"trait","beta","Aa","Ad","AaAa","AaAd","AdAd"
"Aa / Aa",NA,-0.0197857536976011,NA,NA,NA,NA
"Aa / Aa",NA,NA,NA,NA,NA,NA
"Aa * Aa",NA,19.3287229608421,NA,NA,NA,2.10874626641051
"Aa + Aa",NA,2.74762537766355,0.465217640012335,NA,NA,NA
"Aa - Aa",NA,-0.377486314022552,NA,NA,NA,NA
"Aa - Aa",NA,0.377486314022552,NA,NA,NA,NA
"Aa",3.83,3.99785177077563,NA,NA,-2.88065406552474,NA
"Aa",3.03,3.17965705553759,NA,NA,NA,NA
"Aa / Aa",NA,-0.156438154300034,NA,NA,NA,NA
"Aa / Aa",NA,0.0353682443056783,NA,NA,NA,NA
"Aa * Aa",NA,189.769232786696,NA,NA,NA,NA
"Aa + Aa",NA,7.2203670122475,NA,NA,-3.97623977325956,NA
"Aa - Aa",NA,NA,NA,NA,NA,NA
"Aa - Aa",NA,NA,NA,NA,NA,NA
"Aa",4.04,3.3981974430204,NA,NA,NA,NA
"Aa",2.415,2.43891441813658,NA,NA,NA,NA
"Aa / Aa",NA,-0.167744117181992,NA,NA,NA,NA
"Aa / Aa",NA,0.0299741562063316,NA,NA,NA,NA
"Aa * Aa",NA,119.850569534375,NA,27.6985389790718,NA,NA
"Aa + Aa",NA,5.80175487092076,NA,NA,NA,NA
"Aa - Aa",NA,0.635186869740945,NA,NA,NA,NA
"Aa - Aa",NA,-0.635186869740945,NA,NA,NA,NA
"Aa",17.835,17.8329471512456,NA,NA,NA,NA
"Aa",0.04,0.0302465457118681,NA,NA,NA,NA
"Aa / Aa",NA,-18.3392875293834,NA,NA,NA,NA
"Aa / Aa",NA,0.00472510100991268,NA,NA,NA,NA
"Aa * Aa",NA,-16.575130186527,NA,NA,NA,NA
"Aa + Aa",NA,17.8761882014772,NA,NA,NA,NA
"Aa - Aa",NA,17.7897768792324,NA,NA,NA,NA
"Aa - Aa",NA,-17.7897768792324,NA,NA,NA,NA
"Aa",412.5,416.966777124685,NA,NA,NA,NA
"Aa",3.4875,3.23825103847346,0.384214451152673,NA,1.79764424128511,NA
"Aa / Aa",NA,11.8750630243066,NA,NA,-11.5867748125269,NA
"Aa / Aa",NA,-0.00146218823409177,NA,NA,NA,NA
"Aa * Aa",NA,8283.57848283141,-572.010348221764,NA,1419.34289138124,NA
"Aa + Aa",NA,420.468646911681,NA,NA,NA,NA
"Aa - Aa",NA,413.468204146943,NA,NA,NA,NA
"Aa - Aa",NA,-413.468204146943,NA,NA,NA,NA
"Aa",1.285,1.4365184472287,NA,NA,NA,NA
"Aa",0.04,0.0288775670763638,NA,NA,NA,NA
"Aa / Aa",NA,1.48097417881426,NA,NA,NA,NA
"Aa / Aa",NA,-0.0036840924414,NA,NA,NA,NA
"Aa * Aa",NA,1.15144513467912,NA,NA,NA,NA
"Aa + Aa",NA,1.46445555345398,NA,NA,NA,NA
"Aa - Aa",NA,1.40827664256565,NA,NA,NA,NA
"Aa - Aa",NA,-1.40827664256565,NA,NA,NA,NA
"Aa",3.8125,3.95556023040774,NA,NA,NA,NA
"Aa",8.65,8.66990358176961,NA,NA,NA,NA
"Aa / Aa",NA,1.63122320965688,NA,NA,-11.4307644227763,NA
"Aa / Aa",NA,0.787359039125339,NA,-0.287441035404512,-0.186430692979474,NA
"Aa * Aa",NA,107.338627443728,NA,34.8710552444203,NA,NA
"Aa + Aa",NA,12.6252799030682,NA,NA,NA,NA
"Aa - Aa",NA,-4.76159757894287,NA,NA,NA,NA
"Aa - Aa",NA,4.76159757894287,NA,NA,NA,NA
"Aa",0.8285,0.804176791301457,NA,NA,NA,NA
"Aa",2.3,2.16461113910417,NA,NA,NA,NA
"Aa / Aa",NA,0.0145397441124762,NA,NA,NA,NA
"Aa / Aa",NA,-33.7005395214136,-9.17323871803774,NA,NA,NA
"Aa * Aa",NA,45.1233894376071,NA,NA,NA,NA
"Aa + Aa",NA,3.24919599486551,NA,NA,NA,NA
"Aa - Aa",NA,NA,NA,NA,NA,NA
"Aa - Aa",NA,NA,NA,NA,NA,NA
"Aa",0.105,0.107655312902193,NA,NA,NA,NA
"Aa",0.0259999999999999,0.0501535746428277,NA,NA,NA,NA
"Aa / Aa",NA,0.0445579710879578,NA,NA,NA,NA
"Aa / Aa",NA,-0.256174623500236,NA,NA,NA,NA
"Aa * Aa",NA,0.251095030795506,NA,NA,NA,NA
"Aa + Aa",NA,0.162422623367735,NA,NA,NA,NA
"Aa - Aa",NA,0.0409048190789414,NA,NA,NA,NA
"Aa - Aa",NA,-0.0409048190789414,NA,NA,NA,NA
"Aa",10.31,10.0320867142143,NA,NA,2.20149126631066,NA
"Aa",0.685,0.643814901225342,NA,NA,NA,NA
"Aa / Aa",NA,0.686530282610952,NA,NA,1.70171367756439,NA
"Aa / Aa",NA,-0.00592816037397249,NA,NA,-0.00875431803355331,NA
"Aa * Aa",NA,48.6446013134373,NA,8.3531474192134,NA,NA
"Aa + Aa",NA,10.7319164300253,NA,NA,1.86015473492732,NA
"Aa - Aa",NA,9.32180952341556,NA,NA,2.62835567649218,NA
"Aa - Aa",NA,-9.32180952341556,NA,NA,-2.62835567649218,NA
"Aa",1.14,1.16156658797955,NA,NA,NA,NA
"Aa",0.0699999999999998,0.0871807626380085,NA,NA,NA,NA
"Aa / Aa",NA,-0.635228480104493,NA,NA,NA,NA
"Aa / Aa",NA,0.0765687989610849,NA,NA,NA,NA
"Aa * Aa",NA,-2.09454544113786,NA,NA,NA,NA
"Aa + Aa",NA,1.25603193601613,NA,NA,NA,NA
"Aa - Aa",NA,1.0741393726176,NA,NA,NA,NA
"Aa - Aa",NA,-1.0741393726176,NA,NA,NA,NA
"Aa",1.35,1.31622957965311,NA,NA,NA,NA
"Aa",0.885,0.821471466537717,NA,0.482953746162546,NA,0.49440725534231
"Aa / Aa",NA,0.10421140389605,NA,NA,NA,NA
"Aa / Aa",NA,-4.60989802620367,NA,2.46590778124997,NA,NA
"Aa * Aa",NA,16.8912751589956,NA,1.00853521839633,NA,NA
"Aa + Aa",NA,2.1355105639907,NA,NA,NA,NA
"Aa - Aa",NA,0.499945052180417,NA,NA,NA,NA
"Aa - Aa",NA,-0.499945052180417,NA,NA,NA,NA
"Aa",0.0896905460493475,0.0888361770416,NA,-0.00260902379862027,NA,NA
"Aa",0.13,0.153389855320583,NA,NA,NA,NA
"Aa / Aa",NA,0.0400952751046054,NA,-0.00480007501099063,NA,NA
"Aa / Aa",NA,63.7956517398267,NA,-130.886726105392,-246.121805072501,-104.604252780881
"Aa * Aa",NA,0.197971882419345,NA,NA,NA,NA
"Aa + Aa",NA,0.24268661333855,NA,NA,NA,NA
"Aa - Aa",NA,NA,NA,NA,-0.255893033117421,NA
"Aa - Aa",NA,NA,NA,NA,0.255893033117421,NA
"Aa",8.65,8.60070108548728,NA,NA,NA,NA
"Aa",4.95,5.10583405209604,NA,NA,NA,NA
"Aa / Aa",NA,0.267866109725034,NA,-0.0517787830338752,NA,NA
"Aa / Aa",NA,5.06129157440112,NA,-32.4162418768341,-64.6885234872554,-29.7359873082813
"Aa * Aa",NA,283.136358344379,NA,40.052106468957,NA,NA
"Aa + Aa",NA,13.6903914338465,NA,NA,NA,NA
"Aa - Aa",NA,3.4858056989559,NA,NA,NA,NA
"Aa - Aa",NA,-3.4858056989559,NA,NA,NA,NA
"Aa",0.545,0.531468867199423,NA,NA,NA,NA
"Aa",0.065,0.0658677887374898,NA,NA,NA,NA
"Aa / Aa",NA,0.619460482065246,NA,NA,NA,NA
"Aa / Aa",NA,-0.0293756003247414,-0.00887215236147733,NA,-0.00910286715277921,NA
"Aa * Aa",NA,0.312268235468258,NA,NA,NA,NA
"Aa + Aa",NA,0.596897364176005,NA,NA,NA,NA
"Aa - Aa",NA,0.466333697821803,NA,NA,NA,NA
"Aa - Aa",NA,-0.466333697821803,NA,NA,NA,NA
"Aa",0.215,0.233975653654652,NA,NA,NA,NA
"Aa",0.0345,0.0269775516419388,NA,0.0774204234587216,NA,0.0691087327915262
"Aa / Aa",NA,0.103470246904409,NA,-0.0495754553218407,NA,NA
"Aa / Aa",NA,-0.0960091155422711,NA,0.0435998344423898,NA,NA
"Aa * Aa",NA,0.526117993881894,NA,NA,NA,NA
"Aa + Aa",NA,0.262026176836669,NA,NA,NA,NA
"Aa - Aa",NA,0.207349455924144,NA,-0.0768224495804171,NA,NA
"Aa - Aa",NA,-0.207349455924144,NA,0.0768224495804171,NA,NA
"Aa",6.5,NA,NA,NA,NA,NA
"Aa",16.6,16.6615257668247,NA,NA,NA,NA
"Aa / Aa",NA,16.8641262283274,NA,NA,NA,15.3619537106255
"Aa / Aa",NA,0.0776186474460548,NA,NA,NA,NA
"Aa * Aa",NA,3600.39420940472,NA,NA,NA,NA
"Aa + Aa",NA,21.2900174411521,NA,NA,NA,NA
"Aa - Aa",NA,-12.0574336196231,NA,NA,NA,NA
"Aa - Aa",NA,12.0574336196231,NA,NA,NA,NA
"Aa",5.35,5.60519629910503,NA,NA,NA,NA
"Aa",2.435,2.9805838534388,NA,NA,NA,NA
"Aa / Aa",NA,0.164486234209933,NA,-0.0581788931193793,NA,NA
"Aa / Aa",NA,-0.175199122598883,NA,0.104784512007793,NA,NA
"Aa * Aa",NA,128.688348077715,NA,NA,NA,NA
"Aa + Aa",NA,8.43068953339096,NA,NA,NA,NA
"Aa - Aa",NA,2.62652866048126,NA,NA,NA,NA
"Aa - Aa",NA,-2.62652866048126,NA,NA,NA,NA
"Aa",0.1915,NA,NA,NA,NA,NA
"Aa",4.565,4.51095217730892,NA,NA,NA,NA
"Aa / Aa",NA,-3.88458315019746,NA,3.41091414281107,5.4762509954333,NA
"Aa / Aa",NA,0.684638872932495,NA,NA,NA,0.0243871853116328
"Aa * Aa",NA,29.482323713824,NA,NA,NA,NA
"Aa + Aa",NA,4.60453627712418,NA,NA,NA,NA
"Aa - Aa",NA,-4.3816246695743,NA,NA,NA,NA
"Aa - Aa",NA,4.3816246695743,NA,NA,NA,NA
"Aa",18.005,16.6933713356031,NA,3.93594189328751,NA,NA
"Aa",0.12,0.112094855568676,NA,NA,NA,NA
"Aa / Aa",NA,-4.0205665018888,NA,8.01271087295089,NA,NA
"Aa / Aa",NA,NA,NA,NA,NA,NA
"Aa * Aa",NA,26.6518446175914,NA,NA,NA,NA
"Aa + Aa",NA,16.8056475024034,NA,3.915807976288,NA,NA
"Aa - Aa",NA,16.5811047659502,NA,3.95586964447262,NA,NA
"Aa - Aa",NA,-16.5811047659502,NA,-3.95586964447262,NA,NA
"Aa",0.239999999999998,NA,NA,1.31331877989926,NA,NA
"Aa",9.25,9.79944085134126,NA,NA,-1.36445744520696,NA
"Aa / Aa",NA,-0.455428732140841,NA,0.206521096847474,NA,NA
"Aa / Aa",NA,0.484644253097982,NA,NA,NA,NA
"Aa * Aa",NA,199.886970214331,NA,NA,NA,NA
"Aa + Aa",NA,9.85906493388972,NA,0.733860047950425,NA,NA
"Aa - Aa",NA,-9.61425736449976,NA,NA,NA,NA
"Aa - Aa",NA,9.61425736449976,NA,NA,NA,NA
"Aa",15.75,16.4925102300331,NA,NA,NA,NA
"Aa",4.815,4.36907650957498,NA,NA,NA,NA
"Aa / Aa",NA,0.150234980028655,NA,NA,NA,NA
"Aa / Aa",NA,-0.0718425078762305,NA,NA,NA,NA
"Aa * Aa",NA,1596.15041835829,NA,NA,NA,NA
"Aa + Aa",NA,20.9537079477669,NA,NA,NA,NA
"Aa - Aa",NA,12.0430147443645,NA,NA,NA,NA
"Aa - Aa",NA,-12.0430147443645,NA,NA,NA,NA
"Aa",2.565,2.7815282616117,NA,NA,0.761391386644902,NA
"Aa",2,1.7608000113829,NA,NA,2.18417899261525,-0.331850729340404
"Aa / Aa",NA,0.0729008475934758,NA,NA,-0.0891865929509679,0.0318014162604304
"Aa / Aa",NA,-0.0742449254914582,NA,NA,NA,-0.0316286086857958
"Aa * Aa",NA,65.4728685693446,NA,NA,44.2871696478144,NA
"Aa + Aa",NA,4.52025795997089,NA,NA,2.99373236808602,NA
"Aa - Aa",NA,0.87581010273074,NA,NA,NA,NA
"Aa - Aa",NA,-0.87581010273074,NA,NA,NA,NA
"Aa",1.5415,1.43512298990494,NA,NA,NA,NA
"Aa",1.625,1.69014180743292,NA,NA,NA,NA
"Aa / Aa",NA,-0.770850409083163,NA,0.223889499000743,NA,NA
"Aa / Aa",NA,0.129824180101009,NA,NA,NA,NA
"Aa * Aa",NA,19.2416463609405,NA,1.24854984592234,NA,NA
"Aa + Aa",NA,3.12612198404347,NA,NA,NA,NA
"Aa - Aa",NA,-0.222490175897543,NA,NA,NA,NA
"Aa - Aa",NA,0.222490175897543,NA,NA,NA,NA
"Aa",32.9,33.4913040630804,NA,-1.94738536939217,NA,-1.65381257571814
"Aa",8.66,8.46964442084326,NA,NA,NA,-0.765946520365803
"Aa / Aa",NA,0.382518460745595,NA,-0.242412709078321,NA,NA
"Aa / Aa",NA,-0.0669765374117863,NA,0.0460346441090417,0.0402643534582186,NA
"Aa * Aa",NA,1384.72737917317,-260.922271038351,110.467533651051,NA,NA
"Aa + Aa",NA,42.0917808502228,NA,-2.16236435291296,NA,-2.33103583820894
"Aa - Aa",NA,24.9673769863868,NA,-1.95788471332793,NA,NA
"Aa - Aa",NA,-24.9673769863868,NA,1.95788471332793,NA,NA
"Aa",46.295,44.774878513315,NA,NA,NA,NA
"Aa",0.9817100725,0.990699404713402,NA,NA,NA,NA
"Aa / Aa",NA,158.634008486308,NA,NA,NA,NA
"Aa / Aa",NA,0.0234146090628895,NA,-0.0115720628559345,-0.00985878484310345,NA
"Aa * Aa",NA,53.625294126743,NA,30.5229031354355,NA,NA
"Aa + Aa",NA,45.7611637606654,NA,NA,NA,NA
"Aa - Aa",NA,43.7885113119706,NA,NA,NA,NA
"Aa - Aa",NA,-43.7885113119706,NA,NA,NA,NA
"Aa",0.365142715065176,0.361213564653917,NA,-0.0311945826740965,NA,NA
"Aa",2.25,2.18808807357363,NA,NA,NA,NA
"Aa / Aa",NA,0.0132873789167536,NA,NA,NA,NA
"Aa / Aa",NA,-18.1114247141249,NA,9.00355928967421,NA,NA
"Aa * Aa",NA,9.54445544372119,NA,NA,NA,NA
"Aa + Aa",NA,2.54782768384611,NA,NA,NA,NA
"Aa - Aa",NA,-1.78907803444142,NA,NA,NA,NA
"Aa - Aa",NA,1.78907803444142,NA,NA,NA,NA
"Aa",0.695,0.587104950077703,NA,NA,NA,NA
"Aa",0.583333333,0.636424247060321,NA,NA,-0.198718453073378,0.0975728723026679
"Aa / Aa",NA,-0.623254051353342,NA,NA,0.466369286735116,-0.276793461795322
"Aa / Aa",NA,0.0547482798721762,NA,NA,NA,NA
"Aa * Aa",NA,6.27362597055826,NA,NA,NA,NA
"Aa + Aa",NA,1.19535110337145,NA,NA,NA,NA
"Aa - Aa",NA,NA,NA,-0.624946919689746,NA,-0.632377124849587
"Aa - Aa",NA,NA,NA,0.624946919689746,NA,0.632377124849587
"Aa",2.515,2.175068274936,NA,NA,NA,NA
"Aa",3.25,3.26248715109046,NA,NA,NA,NA
"Aa / Aa",NA,-1.49578956282416,NA,0.409884095427894,NA,NA
"Aa / Aa",NA,0.122119079141584,NA,NA,NA,NA
"Aa * Aa",NA,86.2819509410252,NA,13.9809961244649,NA,NA
"Aa + Aa",NA,5.50353740460227,NA,NA,NA,NA
"Aa - Aa",NA,-1.0937996477557,NA,NA,NA,NA
"Aa - Aa",NA,1.0937996477557,NA,NA,NA,NA
"Aa",3.113,3.008624711257,NA,NA,NA,-0.292980271074968
"Aa",16.6,16.6044408369479,NA,NA,NA,NA
"Aa / Aa",NA,1.10406879073693,NA,NA,NA,0.931306058587913
"Aa / Aa",NA,1.00804611184991,NA,-0.202044797977134,NA,NA
"Aa * Aa",NA,281.330483277094,NA,48.4967904237225,NA,NA
"Aa + Aa",NA,19.6685540469904,NA,NA,NA,NA
"Aa - Aa",NA,-13.5867196412472,NA,NA,NA,NA
"Aa - Aa",NA,13.5867196412472,NA,NA,NA,NA
"Aa",0.135,0.132381716277848,NA,NA,NA,NA
"Aa",3.05,3.1093921210182,NA,NA,NA,NA
"Aa / Aa",NA,-0.220646653896373,NA,0.109807756499346,NA,NA
"Aa / Aa",NA,1.32526799904068,NA,NA,NA,NA
"Aa * Aa",NA,7.18280553331867,NA,NA,NA,NA
"Aa + Aa",NA,3.23773081662181,NA,NA,NA,NA
"Aa - Aa",NA,-2.97530541695443,NA,NA,NA,NA
"Aa - Aa",NA,2.97530541695443,NA,NA,NA,NA
"Aa",8.95,7.55239949102473,NA,NA,NA,NA
"Aa",0.77,0.768610637638717,NA,NA,NA,NA
"Aa / Aa",NA,-2.99814527923678,NA,NA,NA,NA
"Aa / Aa",NA,0.00778866205829258,NA,NA,NA,NA
"Aa * Aa",NA,56.4033712362809,NA,NA,NA,NA
"Aa + Aa",NA,8.31432340803314,NA,NA,NA,NA
"Aa - Aa",NA,6.79030898085621,NA,NA,NA,NA
"Aa - Aa",NA,-6.79030898085621,NA,NA,NA,NA
"Aa",7.485,7.77972916424126,NA,NA,NA,NA
"Aa",1.45,1.47300185152006,NA,NA,NA,NA
"Aa / Aa",NA,-2.30793763069043,NA,NA,NA,NA
"Aa / Aa",NA,0.0415456962907174,NA,-0.023365181681304,-0.034553965985075,NA
"Aa * Aa",NA,37.4040073393604,NA,12.2686920577523,NA,NA
"Aa + Aa",NA,9.24646685883771,NA,NA,NA,NA
"Aa - Aa",NA,6.30920667573809,NA,NA,NA,NA
"Aa - Aa",NA,-6.30920667573809,NA,NA,NA,NA
"Aa",23.91,24.3849384361253,NA,NA,NA,NA
"Aa",6.785,7.35396809927237,NA,NA,NA,NA
"Aa / Aa",NA,0.377854913027653,NA,-0.116465463120774,NA,NA
"Aa / Aa",NA,-0.207226537860614,NA,0.0951855065702247,NA,NA
"Aa * Aa",NA,1285.63092429502,NA,228.034020005975,NA,NA
"Aa + Aa",NA,31.9097894566664,NA,NA,NA,NA
"Aa - Aa",NA,16.8311232936498,NA,NA,NA,NA
"Aa - Aa",NA,-16.8311232936498,NA,NA,NA,NA
"Aa",6.3,6.14590581422724,NA,NA,-3.19235661385247,NA
"Aa",3.05,3.08680787941918,NA,NA,NA,NA
"Aa / Aa",NA,-3.04848934931232,NA,1.46223144732115,NA,NA
"Aa / Aa",NA,0.0629086209652356,NA,NA,NA,NA
"Aa * Aa",NA,138.342215698071,NA,14.591249108174,NA,NA
"Aa + Aa",NA,9.14217201393295,NA,NA,-2.4346118483409,NA
"Aa - Aa",NA,3.11452949570153,NA,NA,-3.75383513391827,NA
"Aa - Aa",NA,-3.11452949570153,NA,NA,3.75383513391827,NA
"Aa",17.857145,18.0843524799935,NA,NA,NA,NA
"Aa",23,21.3071299819221,NA,NA,4.23911801147262,NA
"Aa / Aa",NA,0.0721135265556078,NA,NA,NA,NA
"Aa / Aa",NA,-0.23881717370149,NA,NA,0.150344832204333,NA
"Aa * Aa",NA,1832.78657735193,NA,402.380180868901,NA,NA
"Aa + Aa",NA,39.7070774333114,NA,NA,NA,NA
"Aa - Aa",NA,-3.32300643746213,NA,NA,-3.60626842000985,-0.43089801191504
"Aa - Aa",NA,3.32300643746213,NA,NA,3.60626842000985,0.43089801191504
"Aa",0.12,0.106373303380599,NA,NA,NA,NA
"Aa",17.115,16.8581406478284,NA,NA,NA,NA
"Aa / Aa",NA,-0.00128607096583857,NA,NA,NA,NA
"Aa / Aa",NA,5.27467310165679,NA,NA,NA,NA
"Aa * Aa",NA,41.0961818159015,NA,-11.287929397731,NA,-9.55278090171153
"Aa + Aa",NA,16.9813115553973,NA,NA,NA,NA
"Aa - Aa",NA,-16.7348881038658,NA,NA,NA,NA
"Aa - Aa",NA,16.7348881038658,NA,NA,NA,NA
"Aa",0.355,0.357856213876127,NA,NA,NA,NA
"Aa",6.185,5.91522585608259,NA,3.00279951431085,NA,2.82811545110077
"Aa / Aa",NA,0.00496890526038741,NA,-0.000700618467974016,NA,NA
"Aa / Aa",NA,-83.1837712873516,NA,42.8747165255562,NA,NA
"Aa * Aa",NA,25.5090378888336,NA,1.93681964077391,NA,NA
"Aa + Aa",NA,6.27434921617255,NA,3.01958747648545,NA,2.8468478283132
"Aa - Aa",NA,-5.55608160917799,NA,-2.98465545057243,NA,-2.80813624289388
"Aa - Aa",NA,5.55608160917799,NA,2.98465545057243,NA,2.80813624289388
"Aa",190.15,192.99956647863,NA,NA,NA,NA
"Aa",19.005,18.1440430736933,NA,NA,NA,NA
"Aa / Aa",NA,2.51812759995696,NA,-0.821012827366411,NA,NA
"Aa / Aa",NA,-0.175278072738244,NA,NA,NA,NA
"Aa * Aa",NA,14371.0232007307,NA,2013.88153025393,NA,NA
"Aa + Aa",NA,211.496076033172,NA,NA,NA,NA
"Aa - Aa",NA,174.392395371334,NA,NA,NA,NA
"Aa - Aa",NA,-174.392395371334,NA,NA,NA,NA
"Aa",3.09,2.85531949914612,NA,NA,NA,NA
"Aa",10.48,10.4306581657049,NA,NA,NA,NA
"Aa / Aa",NA,-0.891635973353799,NA,NA,0.241418281068872,NA
"Aa / Aa",NA,0.172161326549062,NA,NA,NA,NA
"Aa * Aa",NA,625.48688709472,NA,NA,NA,NA
"Aa + Aa",NA,13.358287311232,NA,NA,NA,NA
"Aa - Aa",NA,-7.6391792567714,NA,NA,NA,NA
"Aa - Aa",NA,7.6391792567714,NA,NA,NA,NA
"Aa",0.08,0.0696538716346622,NA,NA,NA,NA
"Aa",4.58,3.88656377294451,NA,NA,NA,NA
"Aa / Aa",NA,0.000511374785011551,NA,NA,NA,NA
"Aa / Aa",NA,-5.37330092447934,NA,NA,NA,NA
"Aa * Aa",NA,5.9765984719632,NA,NA,NA,NA
"Aa + Aa",NA,3.95890873703753,NA,NA,NA,NA
"Aa - Aa",NA,-3.81428120063311,NA,NA,NA,NA
"Aa - Aa",NA,3.81428120063311,NA,NA,NA,NA
"Aa",34.064761905,33.2597344548472,NA,NA,NA,NA
"Aa",1.85,2.12506967246197,NA,NA,NA,NA
"Aa / Aa",NA,1.35793303970669,NA,NA,NA,NA
"Aa / Aa",NA,-0.417970331123829,NA,NA,NA,NA
"Aa * Aa",NA,818.329224395494,NA,92.6455995123507,121.581261817898,NA
"Aa + Aa",NA,35.1037347195794,NA,NA,4.60156589373566,NA
"Aa - Aa",NA,31.3407862496209,NA,NA,NA,NA
"Aa - Aa",NA,-31.3407862496209,NA,NA,NA,NA
"Aa",1.28,1.11230604693471,NA,NA,NA,NA
"Aa",0.365,0.361871174348211,NA,NA,NA,NA
"Aa / Aa",NA,-0.411290838886567,NA,NA,NA,NA
"Aa / Aa",NA,0.00967764251487348,NA,NA,NA,NA
"Aa * Aa",NA,11.0317933981058,NA,NA,NA,NA
"Aa + Aa",NA,1.48427023363063,NA,NA,NA,NA
"Aa - Aa",NA,0.637943826403571,NA,NA,NA,NA
"Aa - Aa",NA,-0.637943826403571,NA,NA,NA,NA
"Aa",3.095,3.10740459356126,NA,NA,NA,NA
"Aa",227.55,220.925424926937,NA,NA,NA,NA
"Aa / Aa",NA,0.0024919309339509,NA,-0.000927666989675898,NA,NA
"Aa / Aa",NA,-24.971274649506,NA,NA,NA,NA
"Aa * Aa",NA,2218.5659896385,NA,653.132928720299,NA,NA
"Aa + Aa",NA,224.014186587427,NA,NA,NA,NA
"Aa - Aa",NA,-217.836680440047,NA,NA,NA,NA
"Aa - Aa",NA,217.836680440047,NA,NA,NA,NA
"Aa",26.65,26.8114696060258,NA,NA,-3.70468853281205,-2.79957426751611
"Aa",25.285,24.7455892859128,NA,NA,NA,NA
"Aa / Aa",NA,0.134512847244205,NA,NA,NA,NA
"Aa / Aa",NA,-0.866064247745799,NA,0.297755760354595,NA,NA
"Aa * Aa",NA,4528.89302017602,-1032.36003169099,NA,-484.644524358551,NA
"Aa + Aa",NA,51.0020266384236,NA,NA,NA,-3.50888531967091
"Aa - Aa",NA,NA,NA,NA,NA,NA
"Aa - Aa",NA,NA,NA,NA,NA,NA
"Aa",0.0714999999999999,0.109242821833964,NA,NA,NA,NA
"Aa",2.535,1.91531118140314,NA,NA,NA,NA
"Aa / Aa",NA,NA,NA,NA,NA,NA
"Aa / Aa",NA,NA,NA,0.851932984326367,NA,0.884772946710809
"Aa * Aa",NA,6.63134865583373,NA,NA,NA,NA
"Aa + Aa",NA,2.01836672179427,NA,NA,NA,NA
"Aa - Aa",NA,-1.77845708703006,NA,NA,NA,NA
"Aa - Aa",NA,1.77845708703006,NA,NA,NA,NA
"Aa",0.0815197783628232,0.0812382198752326,NA,NA,NA,NA
"Aa",0.0514999999999999,0.0528670811466736,NA,NA,NA,NA
"Aa / Aa",NA,0.0789218586190509,NA,NA,NA,NA
"Aa / Aa",NA,-7.83734173756619,NA,NA,NA,NA
"Aa * Aa",NA,0.084526262251844,NA,NA,NA,NA
"Aa + Aa",NA,0.13548133301001,NA,NA,NA,NA
"Aa - Aa",NA,NA,NA,NA,NA,NA
"Aa - Aa",NA,NA,NA,NA,NA,NA
"Aa",8.15,8.37225806850385,NA,NA,NA,NA
"Aa",8.65,8.61473701051654,NA,NA,NA,NA
"Aa / Aa",NA,2.9668829197156,NA,-14.0797539106563,-27.8210972666988,-12.6043704346764
"Aa / Aa",NA,0.390119042442055,NA,-0.175756243916819,-0.13472726606906,NA
"Aa * Aa",NA,219.38969832021,NA,66.9094165209787,NA,NA
"Aa + Aa",NA,17.0256886613985,NA,NA,NA,NA
"Aa - Aa",NA,NA,NA,NA,NA,NA
"Aa - Aa",NA,NA,NA,NA,NA,NA
"Aa",1.073,1.08538281763469,NA,NA,NA,NA
"Aa",0.365142715065176,0.374250699887151,NA,0.0282414642271698,NA,NA
"Aa / Aa",NA,1.15700394776453,NA,-0.648794741696712,NA,NA
"Aa / Aa",NA,NA,NA,NA,-1.50556906181278,-0.608790211573543
"Aa * Aa",NA,1.0660287683978,NA,0.427772311411964,NA,NA
"Aa + Aa",NA,1.46094610726622,NA,NA,NA,NA
"Aa - Aa",NA,0.708052427636014,NA,NA,NA,NA
"Aa - Aa",NA,-0.708052427636014,NA,NA,NA,NA
"Aa",4.065,4.63664193272238,NA,NA,NA,NA
"Aa",0.9375,0.933949510615079,NA,NA,NA,NA
"Aa / Aa",NA,-70.606960571149,NA,NA,NA,NA
"Aa / Aa",NA,0.0260347905052869,0.00408625625526523,NA,NA,NA
"Aa * Aa",NA,33.7355479871542,NA,5.34230396767131,NA,NA
"Aa + Aa",NA,5.57183099428021,NA,NA,NA,NA
"Aa - Aa",NA,3.70116401976826,NA,NA,NA,NA
"Aa - Aa",NA,-3.70116401976826,NA,NA,NA,NA
"Aa",2.8815,3.06142861666013,NA,NA,NA,NA
"Aa",0.413,0.417282514463325,NA,NA,NA,NA
"Aa / Aa",NA,NA,NA,NA,0.391180272272454,NA
"Aa / Aa",NA,NA,NA,NA,-0.0139435618581496,NA
"Aa * Aa",NA,19.9641429165429,NA,NA,NA,NA
"Aa + Aa",NA,3.51704586744939,NA,NA,NA,NA
"Aa - Aa",NA,2.5805693788776,NA,NA,NA,NA
"Aa - Aa",NA,-2.5805693788776,NA,NA,NA,NA
"Aa",10.15,10.1957773961989,NA,NA,NA,NA
"Aa",9.33,8.60679278826282,NA,NA,NA,NA
"Aa / Aa",NA,0.0882672353119685,NA,NA,NA,NA
"Aa / Aa",NA,-0.120239563401992,NA,NA,NA,NA
"Aa * Aa",NA,486.228871346331,NA,86.6662520949165,NA,NA
"Aa + Aa",NA,18.8830113232194,NA,NA,NA,NA
"Aa - Aa",NA,1.55965187406748,NA,NA,NA,NA
"Aa - Aa",NA,-1.55965187406748,NA,NA,NA,NA
"Aa",1.35,1.37269971689882,NA,NA,NA,-0.0713284527358441
